73 11032 46122
41 6235 -1.39999401569 4.89001512527
46 6235 -90.6600036621 6.29998779297
21 6236 324.649993896 24.9799804688
44 6236 -106.61000061 50.2999916077
21 6237 -26.1900005341 -94.3799972534
42 6237 237.759994507 -86.0800170898
22 6238 397.470001221 -35.710018158
43 6238 268.809997559 -31.8700008392
22 6239 383.609985352 -45.0100097656
39 6239 225.490005493 -33.1799888611
22 6240 -326.579986572 60.8200111389
42 6240 -124.660003662 81.2600097656
50 6240 14.3800001144 71.1900024414
63 6240 -53.2699890137 73.9899902344
22 6241 -55.5100097656 -1.15002405643
43 6241 -53.5499916077 -3.25
22 6242 173.679992676 -65.4099731445
43 6242 129.369995117 -55.6400108337
22 6243 364.570007324 -45.1300010681
39 6243 214.869995117 -32.1899986267
22 6244 354.359985352 -127.779998779
43 6244 212.800003052 -84.0599975586
23 6245 355.910003662 -252.660003662
44 6245 197.830001831 -286.049987793
23 6246 -203.789993286 7.29998779297
42 6246 72.9100036621 -0.0900268629193
24 6247 33.5700111389 -8.34997558594
41 6247 -324.609985352 1.42999303341
24 6248 22.8200092316 -85.5999832153
40 6248 -405.519989014 -95.75
24 6249 138.970001221 -9.34002685547
44 6249 -138.009994507 -0.659973084927
48 6249 -356.190002441 1.59002697468
25 6250 36.4700012207 52.6099891663
40 6250 -283.720001221 73
25 6251 53.5 37.5600013733
40 6251 -259.429992676 54.460018158
41 6251 -201.779998779 51.4899902344
44 6251 -144.899993896 49.8800010681
46 6251 -313.399993896 55.7299804688
48 6251 -367.410003662 57.7299804688
25 6252 142.929992676 29.1500205994
40 6252 -128.929992676 43.2600097656
25 6253 179.86000061 23.6799907684
40 6253 -77.2900085449 36.5800209045
41 6253 -30.579990387 33.9299888611
44 6253 15.6300001144 33.3200111389
46 6253 -120.989997864 37.0300292969
48 6253 -166.289993286 38.539981842
57 6253 -212.289993286 39.3800010681
65 6253 -262.380004883 42.210018158
25 6254 344.350006104 -7.25
44 6254 217.770004272 -2.25
25 6255 55.4399986267 -11.5499897003
40 6255 -248.429992676 -4.15997314453
41 6255 -194.380004883 -6.34002685547
25 6256 55.6000099182 -15.0999803543
41 6256 -192.910003662 -10.1099901199
25 6257 -74.609992981 -42.1099891663
41 6257 -349.910003662 -42.0300292969
25 6258 98.1600036621 -42.2000083923
44 6258 -68.8399963379 -40.039981842
46 6258 -206.940002441 -42.8400306702
25 6259 -38.25 -50.710018158
40 6259 -384.429992676 -52.2299804688
41 6259 -324.809997559 -51.4399986267
25 6260 323.380004883 -87.950012207
40 6260 134.690002441 -93.7199707031
41 6260 167.089996338 -92.9600219727
46 6260 104.540000916 -97
25 6261 -47.7699890137 -98.7800292969
40 6261 -372.149993896 -109.410003662
41 6261 -312.970001221 -107.309997559
44 6261 -253.899993896 -104.449996948
51 6261 250.809997559 -99.5200195312
25 6262 -47.7699890137 -98.7800292969
40 6262 -372.149993896 -109.410003662
41 6262 -312.970001221 -107.309997559
44 6262 -253.899993896 -104.449996948
51 6262 250.809997559 -99.5200195312
25 6263 203.720001221 -6.59997606277
44 6263 45.7699890137 -0.570007324219
25 6264 345.690002441 15.6899995804
44 6264 217.619995117 22.3499794006
65 6264 15.7900104523 29.0499897003
25 6265 186.330001831 490.029998779
44 6265 -28.269990921 572.849975586
25 6266 -58.2600097656 -26.0599994659
41 6266 -327.730010986 -22.4600200653
25 6267 364.359985352 -87.1500167847
38 6267 -321.959991455 -93.0200195312
47 6267 -363.070007324 -103.769996643
25 6268 357.140014648 -67.109992981
40 6268 171.490005493 -69.549987793
41 6268 203.410003662 -69.359992981
44 6268 236.13999939 -67.109992981
46 6268 142.619995117 -72.0700073242
47 6268 -371.140014648 -78.5599975586
25 6269 194.320007324 4.98999023438
40 6269 -55.75 14.1199998856
41 6269 -10 11.25
44 6269 35.0400085449 11.1500196457
46 6269 -98.8200073242 14.1400098801
48 6269 -142.86000061 15.4699697495
57 6269 -188.910003662 16.1299991608
65 6269 -238.320007324 18.1500205994
26 6270 -93.25 136.61000061
42 6270 131.770004272 113.980003357
27 6271 130.009994507 35.5900306702
41 6271 -157.089996338 52.289981842
27 6272 20.7000102997 -57.5800209045
40 6272 -338.359985352 -59.5800209045
46 6272 -391.380004883 -60.8800010681
51 6272 280.670013428 -59
27 6273 106.720001221 -0.210022002459
40 6273 -244.979995728 11.6699800491
46 6273 -298.519989014 11.6300001144
28 6274 363.410003662 -258.369995117
44 6274 123.069999695 -301.660003662
28 6275 -159.440002441 -91.4099731445
42 6275 54.1400108337 -83.8400268555
28 6276 -88.75 27.9199790955
42 6276 177.960006714 17.5800209045
29 6277 -391.649993896 114.010002136
42 6277 -203.220001221 100.620002747
29 6278 -224.979995728 80.6200027466
42 6278 -64.4700012207 71.609992981
29 6279 -86.4700012207 -135.800003052
42 6279 64.700012207 -124.559997559
29 6280 -139.309997559 -213.600006104
42 6280 88.3200073242 -190.070007324
29 6281 215.869995117 179.830001831
42 6281 360.309997559 154.979995728
29 6282 211.520004272 108.75
42 6282 359.359985352 95.7699890137
29 6283 -295.700012207 96.450012207
42 6283 -124.220001221 85.4400024414
50 6283 14.0100097656 75.299987793
29 6284 -247.75 94.140007019
42 6284 -182.410003662 90.2300109863
29 6285 311.890014648 534.489990234
36 6285 367.279998779 510.679992676
29 6286 304.239990234 532.179992676
36 6286 360.109985352 508.549987793
29 6287 304.239990234 532.179992676
36 6287 360.109985352 508.549987793
29 6288 -292.640014648 82.2899780273
42 6288 -121.870002747 73.140007019
50 6288 16.920009613 62.7299804688
29 6289 162.309997559 147.100006104
42 6289 293.410003662 132.13999939
29 6290 204.61000061 132.11000061
42 6290 350.200012207 117.36000061
29 6291 75.1900024414 114.809997559
42 6291 184.460006714 106.13999939
63 6291 232.490005493 98
29 6292 -215 98.859992981
42 6292 -56.9299888611 87.8200073242
29 6293 -215 98.859992981
42 6293 -56.9299888611 87.8200073242
29 6294 235.850006104 576.549987793
36 6294 292.079986572 553.400024414
29 6295 271.170013428 518.460021973
36 6295 323.470001221 496.839996338
29 6296 -341.200012207 84.3099975586
42 6296 -99.25 70.8700027466
29 6297 120.940002441 -66.1799926758
42 6297 223.039993286 -63.2700195312
63 6297 265.140014648 -64.1500167847
29 6298 -337.420013428 26.4199790955
42 6298 -97.7799987793 20.1599693298
63 6298 -1.4200129509 14.2700195312
29 6299 287.339996338 574.880004883
36 6299 341.899993896 552.299987793
29 6300 277.209991455 538.229980469
36 6300 329.700012207 513.929992676
29 6301 277.209991455 538.229980469
36 6301 329.700012207 513.929992676
30 6302 -91.4400024414 232.550003052
34 6302 -89.4700012207 220.190002441
43 6302 -83.7600097656 207.809997559
30 6303 -86.2900085449 195.850006104
34 6303 -84.8500137329 186.289993286
39 6303 -70.1700134277 168.449996948
43 6303 -79.8500137329 175.880004883
45 6303 -59.170009613 158.529998779
60 6303 -49.3699989319 150.88999939
30 6304 107.510002136 121.849998474
34 6304 99.2200012207 116.300003052
39 6304 97.9200134277 106.849998474
45 6304 101.370002747 101.510002136
60 6304 104.919998169 97.8999862671
64 6304 106.540000916 94.0100097656
30 6305 -349.179992676 81.549987793
42 6305 -310.209991455 117.309997559
50 6305 -142 103.489997864
63 6305 -222.179992676 108.080001831
30 6306 -116.930000305 18.8099994659
43 6306 -108.36000061 15.7800302505
30 6307 296.369995117 -111.099998474
43 6307 232.240005493 -91.75
30 6308 -70.799987793 232.570007324
34 6308 -69.6799926758 220.369995117
43 6308 -64.6200027466 208.11000061
30 6309 -54.4899902344 118.919998169
39 6309 -45.8100013733 105.540000916
30 6310 -357.75 82.4800109863
43 6310 -273.790008545 61.3900108337
50 6310 -152.63999939 102.970001221
30 6311 -313.390014648 63.9699707031
43 6311 -247.449996948 48.9299888611
30 6312 290.519989014 -20.2999897003
39 6312 225.830001831 -19.9299907684
30 6313 -357.260009766 -94.2100219727
42 6313 -312.709991455 -99.0999832153
50 6313 -147.75 -94.2299804688
63 6313 -230.190002441 -98.4199829102
30 6314 -206.240005493 431.809997559
34 6314 -184.529998779 386.480010986
30 6315 -161.570007324 401.170013428
34 6315 -146.410003662 362.399993896
30 6316 -155.649993896 396.049987793
34 6316 -140.660003662 356.940002441
39 6316 -107.260002136 296.880004883
43 6316 -124.709999084 323.589996338
30 6317 145.460006714 146.649993896
34 6317 134.570007324 138.320007324
39 6317 129.990005493 126.11000061
43 6317 129.020004272 129.86000061
30 6318 -354.369995117 79.1200027466
42 6318 -317.959991455 113.669998169
50 6318 -148.970001221 100.239997864
63 6318 -229.940002441 104.819999695
30 6319 -354.369995117 79.1200027466
42 6319 -317.959991455 113.669998169
50 6319 -148.970001221 100.239997864
63 6319 -229.940002441 104.819999695
30 6320 -350.679992676 75.3799972534
42 6320 -312.190002441 108.970001221
50 6320 -144.399993896 95.6200027466
63 6320 -224.740005493 100.069999695
30 6321 185.190002441 -54.5499916077
39 6321 157.300003052 -47.2399902344
43 6321 158.88999939 -50.3599891663
60 6321 157.649993896 -44.8499794006
30 6322 188.960006714 -73.1900024414
43 6322 159.740005493 -66.4000167847
30 6323 -202.050003052 435.190002441
34 6323 -180.919998169 389.070007324
30 6324 -73.5100097656 190.990005493
34 6324 -72.7600097656 181.11000061
39 6324 -59.0400085449 163.449996948
43 6324 -68.0700073242 171.479995728
30 6325 142.259994507 140.570007324
34 6325 131.309997559 132.25
39 6325 127.379997253 120.669998169
43 6325 126.209999084 124.459999084
45 6325 130.149993896 114.900001526
30 6326 -220.88999939 -17.2600097656
39 6326 -162.970001221 -15.4099702835
43 6326 -185.020004272 -16.8499794006
64 6326 -110.370002747 -15.3599901199
30 6327 186.279998779 -68.4600219727
43 6327 157.520004272 -62.4199790955
45 6327 156.539993286 -57.4500083923
30 6328 186.279998779 -68.4600219727
43 6328 157.520004272 -62.4199790955
30 6329 -52.2300109863 196.520004272
34 6329 -51.2699890137 186.970001221
39 6329 -40 168.039993286
30 6330 -360.040008545 69.950012207
42 6330 -326.850006104 101.309997559
50 6330 -156.529998779 88.859992981
63 6330 -237.770004272 92.8099975586
30 6331 323.239990234 -48.9799804688
34 6331 291.690002441 -46.7600097656
30 6332 323.239990234 -48.9799804688
34 6332 291.690002441 -46.7600097656
43 6332 271.790008545 -45.8200111389
30 6333 -219.589996338 372.920013428
34 6333 -198.529998779 336.25
30 6334 292.260009766 372.390014648
34 6334 260.420013428 331.179992676
30 6335 270.059997559 337.010009766
34 6335 241.869995117 303.019989014
30 6336 -366.779998779 75.299987793
42 6336 -336.429992676 104.269996643
63 6336 -246.630004883 96.0799865723
30 6337 393.670013428 59.9299888611
43 6337 323.089996338 42.2800292969
60 6337 289.940002441 31.1500205994
64 6337 275.910003662 29.8799991608
30 6338 210.960006714 -0.0200195293874
39 6338 176.580001831 -2.03002905846
45 6338 174.910003662 -3.39001488686
30 6339 -150.839996338 412.480010986
34 6339 -136.270004272 371.380004883
30 6340 -211.279998779 397.760009766
34 6340 -189.460006714 357.279998779
30 6341 -211.279998779 397.760009766
34 6341 -189.460006714 357.279998779
30 6342 -78.75 203.149993896
34 6342 -77.6700134277 191.740005493
39 6342 -63.4899902344 173.679992676
30 6343 -147.279998779 399.510009766
34 6343 -133.119995117 358.989990234
39 6343 -101.059997559 297.760009766
43 6343 -117.800003052 324.429992676
45 6343 -83.950012207 271.559997559
30 6344 374.839996338 21.0999794006
39 6344 291.410003662 11.3800001144
43 6344 305.049987793 11.7999897003
60 6344 272.109985352 7.64001512527
64 6344 261.459991455 6.27002000809
30 6345 127.839996338 -66.4000167847
34 6345 116.669998169 -62.3900108337
39 6345 110.470001221 -56.6799888611
43 6345 109.209999084 -60.3599891663
45 6345 112.849998474 -55.5499916077
64 6345 115.440002441 -51.1300010681
30 6346 341.179992676 2.3200070858
39 6346 267.600006104 -2.59997606277
43 6346 279.910003662 -2.75
45 6346 259.119995117 -5.05999803543
60 6346 251.029998779 -3.8200070858
64 6346 242.460006714 -5.14001512527
30 6347 -85.1200027466 31.2299804688
34 6347 -82.9899902344 28.9199790955
39 6347 -67.609992981 25.7299804688
43 6347 -78.0199890137 26.9400005341
60 6347 -46.329990387 22
64 6347 -38.920009613 20.0800209045
30 6348 318.940002441 -105.900001526
39 6348 246.080001831 -84.1900024414
31 6349 -19.9299907684 29.2399902344
41 6349 -235.259994507 38.4899902344
31 6350 219.220001221 27.2199707031
44 6350 106.569999695 34.6500205994
31 6351 137.029998779 27.2000102997
41 6351 -33.75 34.7299804688
46 6351 -124.569999695 37.789981842
48 6351 -169.470001221 39.6799888611
57 6351 -215.86000061 40.8300209045
31 6352 137.029998779 27.2000102997
41 6352 -33.75 34.7299804688
46 6352 -124.569999695 37.789981842
48 6352 -169.470001221 39.6799888611
57 6352 -215.86000061 40.8300209045
31 6353 86.7799987793 25.7600097656
44 6353 -47.079990387 32.6799888611
46 6353 -195.320007324 36.1099891663
57 6353 -293.489990234 38.7399902344
31 6354 321.459991455 12.8599901199
38 6354 -340.910003662 23.9199790955
31 6355 -55.329990387 34.8800010681
44 6355 -219.75 44.1199989319
31 6356 363.720001221 -2.63000488281
38 6356 -287.519989014 3.27002000809
47 6356 -320.779998779 3.28002905846
48 6356 157.789993286 1.34002697468
56 6356 -359.059997559 5.78002882004
65 6356 97.4100036621 5.01000976562
31 6357 67.859992981 -31.9699707031
41 6357 -102.580001831 -30.9799804688
44 6357 -56.7600097656 -29.8400306702
46 6357 -192.309997559 -31.4299907684
48 6357 -235.520004272 -31.3900108337
57 6357 -279.700012207 -31.9899902344
65 6357 -325.809997559 -30.5900306702
31 6358 335.579986572 12.1400098801
40 6358 177.350006104 18.2899799347
31 6359 347.529998779 8.96002197266
40 6359 191.759994507 15.5800199509
46 6359 162.470001221 15.2600097656
47 6359 -345.279998779 19.1299991608
57 6359 103.279998779 17.2299804688
65 6359 69.799987793 19.9500102997
31 6360 53.2300109863 0.98999017477
40 6360 -201.960006714 8.77001953125
44 6360 -92.2300109863 6.40002393723
46 6360 -254.5 8.35998535156
31 6361 -4.85000610352 -90.9000167847
44 6361 -155.649993896 -93.4000167847
32 6362 10.4599895477 502.690002441
44 6362 -52.4599914551 526.840026855
32 6363 364.519989014 447.170013428
44 6363 329.420013428 460.459991455
32 6364 365.109985352 440.350006104
41 6364 294.029998779 460.399993896
44 6364 329.679992676 452.679992676
32 6365 -100.319999695 63.2800292969
40 6365 -271.760009766 73.9400024414
41 6365 -213.229995728 70.1699829102
44 6365 -155.710006714 67.75
46 6365 -326.380004883 75.25
48 6365 -380.890014648 77.5999832153
51 6365 356.910003662 84.3099975586
32 6366 -134.770004272 51.9399986267
40 6366 -312.480010986 61.210018158
41 6366 -251.990005493 58.039981842
44 6366 -192.61000061 56.0300292969
46 6366 -369.630004883 62.4099693298
32 6367 -124.959999084 51.5900306702
40 6367 -301.910003662 61.4399986267
41 6367 -241.679992676 58.1400108337
44 6367 -182.259994507 55.7000083923
46 6367 -358.25 62.2399902344
51 6367 319.75 64.3300170898
32 6368 -131.149993896 48.25
44 6368 -188.740005493 52.3499794006
32 6369 -109.739997864 48.4199790955
44 6369 -165.910003662 52.2999916077
32 6370 -85.2699890137 46.3900108337
40 6370 -253.529998779 55.4500083923
41 6370 -196.13999939 52.1899986267
46 6370 -307.149993896 56.2199707031
48 6370 -361.019989014 58.5600013733
51 6370 381.739990234 67.1299972534
32 6371 -102.559997559 46.0200195312
40 6371 -274.619995117 55.0200195312
41 6371 -216 51.6899986267
46 6371 -329.489990234 55.8599891663
48 6371 -384.109985352 57.9399986267
32 6372 -114.080001831 44.3900108337
40 6372 -288.459991455 52.9399986267
41 6372 -228.940002441 49.9299888611
46 6372 -344.170013428 53.7399902344
48 6372 -399.529998779 56.0900306702
51 6372 335.279998779 58.0300292969
32 6373 -114.080001831 44.3900108337
40 6373 -288.459991455 52.9399986267
48 6373 -399.529998779 56.0900306702
51 6373 335.279998779 58.0300292969
32 6374 136.259994507 41.7999916077
41 6374 53.7200012207 46.710018158
44 6374 95.5700073242 45.8100013733
32 6375 -156 39.5999794006
44 6375 -216.330001831 42.6400108337
51 6375 278.910003662 44.1799888611
32 6376 -149.190002441 38.2199707031
40 6376 -332.5 47.1199989319
46 6376 -390.75 48.1599693298
51 6376 288.100006104 45.0200195312
32 6377 -144.199996948 38.289981842
40 6377 -325.619995117 47.6500205994
41 6377 -263.540008545 44.460018158
46 6377 -383.440002441 48.1699790955
51 6377 294.75 46.4199790955
32 6378 -53.9800109863 38.6099891663
40 6378 -215.36000061 45.8699989319
44 6378 -106.319999695 41.7000083923
32 6379 -85.6799926758 36.7399902344
40 6379 -253.990005493 44.2399902344
41 6379 -196.699996948 41
44 6379 -140.179992676 40.0800209045
46 6379 -308.019989014 45.3100013733
51 6379 381.290008545 53.4699707031
32 6380 -85.6799926758 36.7399902344
40 6380 -253.990005493 44.2399902344
41 6380 -196.699996948 41
44 6380 -140.179992676 40.0800209045
46 6380 -308.019989014 45.3100013733
32 6381 -95.1000137329 34.9899902344
40 6381 -265.609985352 42.4299888611
41 6381 -207.399993896 39.7800292969
44 6381 -150.190002441 37.9000205994
46 6381 -320.079986572 43.3800010681
48 6381 -374.299987793 45.0499916077
51 6381 365.059997559 49.0200195312
32 6382 -149.070007324 32.8800010681
44 6382 -208.050003052 36.4000205994
51 6382 288.950012207 39.6599693298
32 6383 -129.949996948 33.2299804688
41 6383 -247.63999939 38.5
44 6383 -187.460006714 37.4799804688
32 6384 -136.910003662 30.6799907684
40 6384 -316.929992676 38.4299888611
41 6384 -255.509994507 35.8900108337
44 6384 -195.119995117 33.8200111389
46 6384 -373.829986572 38.5700111389
51 6384 303.380004883 38.7999916077
32 6385 -19.7600097656 30.0100097656
40 6385 -173.630004883 36.2600097656
44 6385 -69.6499862671 33.1599693298
57 6385 -323.190002441 40.3499794006
65 6385 -377.959991455 42.6899986267
32 6386 -19.7600097656 30.0100097656
40 6386 -173.419998169 36.7700195312
48 6386 -272.679992676 38.7199707031
32 6387 -97.7399902344 29.1500205994
40 6387 -268.880004883 36.7000083923
48 6387 -378.130004883 38.6699790955
32 6388 248.809997559 16.1900005341
38 6388 -357.160003662 26.1799907684
40 6388 146.130004883 21.3200092316
46 6388 114 21.3099994659
32 6389 368.399993896 15.5200195312
40 6389 277.959991455 20.0100097656
41 6389 307.040008545 18.5200195312
46 6389 250.990005493 20.2199707031
